donation_id,amount,created_at,campaign_id,donor_hash,_loaded_at
AB-1-01148,4.69,2026-03-28 22:00:00,small_dollar,sha256:ccdd59162d0c8614,2026-07-10 17:40:38
AB-1-01149,27.29,2026-02-20 05:00:00,fundraising_2026,sha256:f456ff1b6a1e2e2a,2026-07-10 17:40:38
AB-1-01150,232.4,2026-02-05 03:00:00,volunteer_drive,sha256:ea8cffdfb7214a34,2026-07-10 17:40:38
AB-1-01151,4.79,2026-03-08 20:00:00,volunteer_drive,sha256:2bd55179e258c158,2026-07-10 17:40:38
AB-1-01152,257.23,2026-02-23 14:00:00,gotv_march,sha256:8c4766309e751d10,2026-07-10 17:40:38
AB-1-01153,102.89,2026-01-03 07:00:00,small_dollar,sha256:3afc25947e3fc157,2026-07-10 17:40:38
AB-1-01154,24.93,2026-03-25 20:00:00,small_dollar,sha256:e2f33f751557d84d,2026-07-10 17:40:38
AB-1-01155,23.36,2026-03-14 04:00:00,gotv_march,sha256:8f610e3a575bf77b,2026-07-10 17:40:38
AB-1-01156,4.65,2026-02-17 09:00:00,gotv_march,sha256:ec99b774706ecaf4,2026-07-10 17:40:38
AB-1-01157,10.42,2026-01-22 19:00:00,gotv_march,sha256:6cefa92ec30824f9,2026-07-10 17:40:38
AB-1-01158,270.24,2026-01-23 22:00:00,volunteer_drive,sha256:26fd47291e5de73c,2026-07-10 17:40:38
AB-1-01159,25.37,2026-01-15 01:00:00,small_dollar,sha256:c70baa426bd5a25e,2026-07-10 17:40:38
AB-1-01160,104.14,2026-01-24 06:00:00,gotv_march,sha256:dbaf5ffaae5b0658,2026-07-10 17:40:38
AB-1-01161,50.4,2026-01-19 11:00:00,volunteer_drive,sha256:3dd39c886905334d,2026-07-10 17:40:38
AB-1-01162,54.31,2026-01-16 00:00:00,volunteer_drive,sha256:a44da2f251284275,2026-07-10 17:40:38
AB-1-01163,5.47,2026-02-10 04:00:00,gotv_march,sha256:99c7b1a5d07598b4,2026-07-10 17:40:38
AB-1-01164,27.35,2026-02-07 15:00:00,volunteer_drive,sha256:3d06b1cc2d03b390,2026-07-10 17:40:38
AB-1-01165,230.62,2026-02-26 10:00:00,small_dollar,sha256:82d571e63fbe420a,2026-07-10 17:40:38
AB-1-01166,92.34,2026-01-18 21:00:00,fundraising_2026,sha256:f637d166cceb159e,2026-07-10 17:40:38
AB-1-01167,22.96,2026-01-29 14:00:00,fundraising_2026,sha256:20ccaf9bf5102da4,2026-07-10 17:40:38
AB-1-01168,94.44,2026-01-25 18:00:00,gotv_march,sha256:3f6c1a328dbfc505,2026-07-10 17:40:38
AB-1-01169,51.77,2026-01-11 17:00:00,fundraising_2026,sha256:269ed0f9c2810483,2026-07-10 17:40:38
AB-1-01170,48.18,2026-02-20 06:00:00,fundraising_2026,sha256:b5fa8fe8ba33b1aa,2026-07-10 17:40:38
AB-1-01171,10.43,2026-02-16 12:00:00,small_dollar,sha256:cd11a05ed046d862,2026-07-10 17:40:38
AB-1-01172,24.22,2026-02-17 00:00:00,gotv_march,sha256:03fd3efa75451172,2026-07-10 17:40:38
AB-1-01173,10.46,2026-03-13 02:00:00,small_dollar,sha256:f2c1d4bd05d91afe,2026-07-10 17:40:38
AB-1-01174,23.32,2026-02-23 14:00:00,small_dollar,sha256:03e485ba025c7ce5,2026-07-10 17:40:38
AB-1-01175,101.96,2026-02-23 04:00:00,volunteer_drive,sha256:8a513135488ea04d,2026-07-10 17:40:38
AB-1-01176,22.83,2026-03-02 16:00:00,small_dollar,sha256:fa8ba41626c6b101,2026-07-10 17:40:38
AB-1-01177,24.57,2026-02-22 20:00:00,small_dollar,sha256:7fbfd2b5dbf66291,2026-07-10 17:40:38
AB-1-01178,10.66,2026-01-18 06:00:00,gotv_march,sha256:0839ca8dfe04977d,2026-07-10 17:40:38
AB-1-01179,96.08,2026-01-06 09:00:00,small_dollar,sha256:4f287a39a8fcde06,2026-07-10 17:40:38
AB-1-01180,24.0,2026-01-01 04:00:00,small_dollar,sha256:160fca1f774960a7,2026-07-10 17:40:38
AB-1-01181,46.79,2026-03-27 09:00:00,volunteer_drive,sha256:79034807ed068e1e,2026-07-10 17:40:38
AB-1-01182,5.1,2026-02-05 15:00:00,gotv_march,sha256:e0b9c094dd1f017b,2026-07-10 17:40:38
AB-1-01183,25.64,2026-03-14 13:00:00,small_dollar,sha256:790569f9ea0bbab1,2026-07-10 17:40:38
AB-1-01184,104.66,2026-01-16 11:00:00,fundraising_2026,sha256:5a4664d879077142,2026-07-10 17:40:38
AB-1-01185,4.65,2026-01-21 18:00:00,small_dollar,sha256:7066d9e06dff7ab1,2026-07-10 17:40:38
AB-1-01186,9.11,2026-01-18 11:00:00,gotv_march,sha256:0b45656b9817e1a2,2026-07-10 17:40:38
AB-1-01187,23.96,2026-02-15 01:00:00,fundraising_2026,sha256:37c18c8340d99d31,2026-07-10 17:40:38
AB-1-01188,5.1,2026-03-22 05:00:00,volunteer_drive,sha256:4cbb308bf35c9652,2026-07-10 17:40:38
AB-1-01189,23.86,2026-02-10 21:00:00,gotv_march,sha256:ce8988183dc5cf88,2026-07-10 17:40:38
AB-1-01190,9.03,2026-03-16 11:00:00,gotv_march,sha256:b1db7d5f68f35fc7,2026-07-10 17:40:38
AB-1-01191,27.1,2026-03-04 13:00:00,volunteer_drive,sha256:8e0e381a5dbcc637,2026-07-10 17:40:38
AB-1-01192,10.66,2026-01-20 16:00:00,fundraising_2026,sha256:5334d76afac2e275,2026-07-10 17:40:38
AB-1-01193,10.85,2026-01-10 03:00:00,small_dollar,sha256:ee4824595947c34f,2026-07-10 17:40:38
AB-1-01194,10.63,2026-03-30 11:00:00,gotv_march,sha256:adc4152cceabbbb5,2026-07-10 17:40:38
AB-1-01195,265.73,2026-02-08 00:00:00,volunteer_drive,sha256:926ef320d93d58db,2026-07-10 17:40:38
AB-1-01196,236.33,2026-03-30 04:00:00,volunteer_drive,sha256:e423b835a8fb5521,2026-07-10 17:40:38
AB-1-01197,263.15,2026-01-11 13:00:00,fundraising_2026,sha256:fd75e613297fd004,2026-07-10 17:40:38
AB-1-01198,4.7,2026-03-03 13:00:00,fundraising_2026,sha256:14aa05cbe3ebe7a8,2026-07-10 17:40:38
AB-1-01199,4.97,2026-03-07 18:00:00,gotv_march,sha256:1f7f140b5196f510,2026-07-10 17:40:38
